id_publisher,publisher
3713,"Tomorrow Corporation, Flyhigh Works"
3714,Dai Lin Tao
3715,Trophy Games
3716,Sunpeak Games
3717,Team Eleven
3718,Nasty Cat
3719,"Hook Games, Grabthegames, Whispergames"
3720,Xgen Studios
3721,Snowy Ash Games
3722,Imperia Online Jsc
3723,Half Mermaid
3724,"Studio Élan, Studio Elan"
3725,Ferritelabs
3726,Novice Entertainment Limited
3727,"Gamera Interactive, Ancient Scroll"
3728,幻想博物馆（Utopia Museum）
3729,Black Potion
3730,Midnight Games
3731,John Wizard
3732,Chest Box
3733,Oni Gaming
3734,Enormous Elk
3735,Phenomenon Games
3736,"Play:D, Nhtv Breda University Of Applied Sciences"
3737,Fire Hose Games
3738,Shazysoft
3739,"Nway, Inc"
3740,Tiny Forge Gaming
3741,Leenzee Games
3742,Aiolos Studios
3743,Path
3744,Time2Play Gaming Studios
3745,Bazitov Mikhail
3746,Jean Onche
3747,"Merlion Games, Etime Studio"
3748,Triple.B.Titles
3749,Pinkerton Road Studio
3750,Neko Entertainment
3751,Yoyo Games Ltd.
3752,"Gamedev.Ist, Gamersky Games"
3753,Spiderweb Software
3754,Kukouri Mobile Entertainment
3755,肉鸡工作室
3756,N4Ba
3757,Desert Fox
3758,Mobile Co Studios
3759,Source Byte Sp. Z O.O.
3760,Indie
3761,Petr Šimůnek
3762,"Team Bitclub , Sunken Treasure Games"
3763,Street Lamp Games
3764,First Games Interactive
3765,Acuze Interactives
3766,Gmv Studios
3767,Ronin Softwork
3768,William Cheek
3769,Noble Games Studio
3770,98 Redd Games
3771,Fractal Projects
3772,"Philipp Baumgart, Whispergames"
3773,98Demake
3774,Viktor
3775,"Koiware, Llc"
3776,Psychotic Psoftware
3777,Oryzhon Studios
3778,"Summitsphere, Joystick Ventures, Beep Japan Inc."
3779,Kindermann Corp.
3780,Dreambig
3781,Okjoy
3782,"Stratera Games, Rogue Duck Interactive, Gamersky Games"
3783,Tamasenco
3784,Devilishgames
3785,Mass Creation
3786,Zeno Rogue
3787,North Lab
3788,"▲ Pyramid Games, Playway S.A."
3789,Brandon Brizzi
3790,Huw Millward
3791,Smartmelon Games
3792,Exbyte Studios
3793,Yankuland Games
3794,"Playway S.A., Freemind S.A."
3795,"Ginga Software Co.,Ltd,"
3796,Andreas Hager Gaming
3797,Kot In Action Creative Artel
3798,"Rogue Duck Interactive, Gamersky Games"
3799,"The Arcade Crew, Dotemu"
3800,正人君子杨某人
3801,Gniller
3802,Pyrofrogstudos
3803,Sig Publishing
3804,Phaser Lock Interactive
3805,Aplovestudio
3806,Area 1
3807,Slugshot Games
3808,Mojiken
3809,Dmitry Medvedev
3810,Qzq Studio
3811,"Glowfish Interactive, Rangatang"
3812,Royal Troupe
3813,Spy On The Wall
3814,Camouflaj
3815,North Modding Company Ab
3816,Jast
3817,Dead Drop Studios Llc
3818,Ohnoo Studio
3819,Spooky House
3820,Swell Games Llc
3821,14 Hours Productions
3822,Narfox Llc
3823,Rayll
3824,Dx Gameworks Llc
3825,Maverick Games
3826,Planet Renox
3827,Horrortheory
3828,Glass Bottom Games
3829,Silicon Sundial
3830,Sateda
3831,Viva Media
3832,Borealys Games
3833,Abracadabra Arts
3834,"Dark Point Games, Galaktus"
3835,Praxis Games
3836,Picaresque Games
3837,Emberstone Interactive
3838,Baby Robot Games
3839,Righteous Hammer Games
3840,Ggame Studio
3841,Clock In Dream
3842,Gorilla Sip
3843,Visionary Realms
3844,Srs Games
3845,Arpsel
3846,Teal Fire
3847,Endless Suffering
3848,Outright Games Ltd.
3849,Maris Ozols
3850,Rad Codex
3851,"绝汪, Mecrew Games"
3852,Spirit Games
3853,M9 Games
3854,"Balor Games, Xd"
3855,Screenwave Media
3856,Karnage Gaming
3857,Crian Soft
3858,Crosse Studios
3859,Llc Elpy Games
3860,Blazing Planet Studio
3861,Polearm Studios
3862,Hometopia Inc.
3863,"Green Man Gaming Publishing, Feel Good Games"
3864,Hello John
3865,Julio Oliveira
3866,Perfectly Generic Team
3867,Byolivierb
3868,Triangle Factory
3869,Another Slime Studio
3870,Isotx
3871,Diman Production
3872,The Cat Hive Developers
3873,Changyou.Com Hk Limited
3874,Global Games
3875,Tjern
3876,Zaxiquej
3877,Roenko Games
3878,Panic Ensues Software
3879,Shen Jiawei
3880,Ionfx Studios
3881,Anfworks
3882,Brainchild
3883,Cozy Bee Games
3884,Stunt
3885,Immersive Vr Limited
3886,Red Redemption
3887,Every Single Soldier
3888,Balcony Softworks
3889,"Leonardo Interactive, Whispergames"
3890,"Disney Platform Distribution, Inc."
3891,Robot Loves Kitty
3892,Game2Gather
3893,Propulsion Studios
3894,Patryk Taranek
3895,Ratloop Games Canada
3896,Digital Tentacle
3897,"Sinkhole Studio, 2P Games"
3898,Yur Inc
3899,Buffalo Vision
3900,Rpgvideo
3901,Yawee
3902,"Maximum Entertainment, 3Goo"
3903,Tuning Mania
3904,Team9
3905,Chris Mcfarland
3906,Bhungry
3907,Steam Street
3908,Chilla'S Art
3909,Alper Gonen
3910,Gem Rose Accent
3911,Geoff 'Zag' Keene
3912,"Ternox, Gamersky Games"
3913,Bonsai Games
3914,Desperate Measures
3915,Neverest Games
3916,Dualitybeyond Studios
3917,贪婪龙
3918,Studio Nanafushi
3919,Dtp Entertainment
3920,Grizzly Wolf Games Llc
3921,Eo Interactive Ltd.
3922,Jakub Sedmík
3923,Watercolor Games
3924,"Blackmark Studio, Valkyrie Initiative"
3925,Bonus Stage Publishing
3926,Dark Blue Games
3927,Full Trek Media
3928,Fov
3929,Auren Snyder
3930,Matthew Glen
3931,Svantech Studios
3932,Zingfront
3933,"The Arcade Crew, Gamirror Games"
3934,Hermit
3935,Lostwood
3936,Cyberith Gmbh
3937,Netdragon Websoft Inc
3938,Ivan Kulibin
3939,"Neverland Entertainment, Criticalleap, Spoonful Of Wonder"
3940,Sawyheartgames
3941,血色双眸
3942,Elvissteinjr
3943,Makopaz
3944,Elushis Music & Gaming
3945,Eternal Stardust Studios
3946,深圳市创源互娱科技有限公司
3947,Alex Olinkiewicz
3948,Kan.Kikuchi
3949,Forgotten
3950,Icetorch Interactive
3951,Softplanet
3952,游戏养家工作室
3953,"Smallbü, Pillow Fight"
3954,Robit Games
3955,Wonderful Days
3956,Batovi Games
3957,Pierced Games
3958,"塔克工作室, 毛玮欣Mao Weixin, Dark Studio"
3959,Indiegamemama
3960,Pirozhok Studio
3961,Nornware Ab
3962,Big Play Games
3963,Concluse_Dev
3964,Best Way Soft
3965,Association K-D Lab
3966,Thibaud Michaud
3967,Playstige Interactive
3968,Fnd Game
3969,Dd-Consulting
3970,Amendment One Games
3971,Lasse Zacho Malver
3972,"Smiteworks Usa, Llc"
3973,Virtuaport
3974,Vewo Interactive Inc.
3975,Uncommon Utd
3976,Macrocosmic Software
3977,"地霊研究院, Zrign"
3978,Above And Beyond Technologies
3979,"Xbox Game Studios, Rare Ltd"
3980,Tamationgames
3981,Moonbyte
3982,Inspire Game Studios
3983,李鸡蛋
3984,"Good Shepherd Entertainment, Surefire.Games"
3985,Ansdor
3986,Kombits Game Studio
3987,Talking About Media
3988,Leiting Interactive
3989,Digitaldna Games Llc
3990,Cumulet Collective
3991,Electric Hat Games Llc.
3992,Crew Lab
3993,Briganti
3994,Cozy Cabin Studios
3995,Snipefish Entertainment
3996,"Maui Interactive, Llc"
3997,Alawar Premium
3998,Flat Cat Games
3999,Captain Games
4000,"Goblinz Publishing, Whispergames"
4001,Super Pickle Games
4002,Mindful Mammoth
4003,Micro Factory Games
4004,Garage Monkeys
4005,Securemix Llc
4006,Pg_Bassist
4007,Dreadbit
4008,Sdt Core
4009,Samharia Studios
4010,Lazy Monday Ltd
4011,Sacada
4012,Brickcream
4013,Minicactus Games
4014,Trident Game Studio
4015,Manic Game Studios
4016,Defold Foundation
4017,Novalogic
4018,"Olive Panda Studio, Neverland Entertainment"
4019,Boxhead Bros.
4020,Chaosmonger Studio
4021,Noio
4022,Mutiny Software
4023,Devgru-P
4024,"Cfk Co., Ltd."
4025,Nodding Heads Games
4026,"Eneida Games, Untold Tales"
4027,Delusionart Studio
4028,"Lookatmygame, Plug In Digital"
4029,Krealit
4030,Rockhopper Labs Ltd
4031,Fractal Phase
4032,Pirate-Rob
4033,Star-Star Studio
4034,The Secret Pie
4035,Cordless Games Studio
4036,"Saber Interactive, Boss Team Games, Llc"
4037,Disparity Games
4038,Jelle Booij
4039,Moongame
4040,Hyperstar Group
4041,Playtogether Studio
4042,Oak The Wise
4043,Strange_Indie_Team
4044,Everland Mmo
4045,Raw Fury Ab
4046,Microwave Studios
4047,Plushcatboy
4048,Selewi
4049,Myou
4050,Cortez Productions
4051,Eyefront
4052,Ensenasoft
4053,Brain Seal Ltd
4054,Aurora Games
4055,Jacksong Studio
4056,Rooftop Panda
4057,Live3D
4058,The Incubator
4059,Vellocet
4060,Ivanovich Games
4061,Brainseed Factory
4062,Frogsong Studios
4063,Gurj
4064,日食网络
4065,Alex Ryan
4066,"Astrolabe Games, Meridiem Games"
4067,Oxygenstudio
4068,Archangel Studios
4069,Aprox
4070,Akpublish Pty Ltd
4071,Interplay Entertainment Corp.
4072,Crenetic
4073,Azamatika
4074,"Twisted Ii Studio, Feardemic"
4075,Shaggy Doge
4076,Feverdream Softworks
4077,Rose City Games
4078,Sky Ship Studios
4079,Iteration 11
4080,Batuhan Güner
4081,栖鸾工作室
4082,Serious Bros.
4083,Puppet Master Games
4084,He Saw
4085,Flo-Server
4086,"Jonas Tyroller, Fondgame"
4087,Vanyuha
4088,Mino Games
4089,Pichon Games
4090,"Raptor Claw Games, Millendream"
4091,赤月抉择
4092,Lewis Bergin
4093,An Open Ben
4094,"Wevr, Inc., Reality One"
4095,Lovely Games
4096,Heats Inc
4097,Xnzone
4098,"Horizon Hobby, Llc"
4099,Runserver
4100,Team Terrible
4101,Bottlecube Inc.
4102,Nocturnal Works
4103,Thegamepublisher.Com
4104,Beyond Khan
4105,Darkdes Labs
4106,"Em Games, Grabthegames"
4107,"Ultimate Games S.A., Playway S.A."
4108,Whybe Online
4109,Mitzi Games
4110,Inspector Studios
4111,Creativeforge Games
4112,Crazy Games
4113,Mykhail Konokh
4114,"Player Of Music Technology Co.,Ltd"
4115,Afog
4116,Rutony Studio
4117,Orpheus'S Dream Team
4118,Cuppakill
4119,Ps Games
4120,Endorphin Studios
4121,Pathfinder8
4122,Jublelemonseed
4123,Stardock
4124,Milky Tea Studios
4125,Risingpunch Studio
4126,Fresh Wind Software
4127,Armitage Games
4128,Cold Hours
4129,Liangxiegame
4130,Dog Hoggler
4131,Tin Can Studio
4132,"Aurumdust, Game Seer Publishing"
4133,"Team Fray, Mcleodgaming"
4134,Mg Publishing
4135,Mirowin
4136,Rubicon Development
4137,Something Dark Studios
4138,"Frontwing Usa, Bushiroad Inc."
4139,"Divergent Realities, Llc"
4140,Whalenought Studios
4141,Eleven Puzzles
4142,"Andrés Calva, Luis Calva"
4143,Apl Publishing Ltd.
4144,A2Z Interactive
4145,Puhu
4146,Hikare 个人汉化
4147,Redblack Spade
4148,Travis Miller
4149,Team Eonian
4150,Longmire Studio
4151,Atorcoppe Games
4152,Dreamirl
4153,Pg5-Studio
4154,Sct
4155,Atc Games
4156,Candymakers
4157,Metagaming B.V.
4158,Capricia Productions
4159,Awesome Enterprises
4160,我妻寒十
4161,Luis Evaristo Rodriguez Campos
4162,Ice Charge Productions
4163,Sable Studio
4164,Libredia
4165,A Sweet Studio
4166,Wolfgangis
4167,Nwo Wars Team
4168,Tabinomichi
4169,"Peter Brinson And Kurosh Valanejad, Usc Games"
4170,Michael Crowther
4171,Aeternum Game Studios S.L
4172,Kazakov Studios
4173,Predposledniyrubikon
4174,Etherane
4175,Mmuk Games
4176,Fowers Games
4177,Sillysausage
4178,"Visualistic Studios, Llc."
4179,"Revolution Software Ltd, Rokky"
4180,Rocksoft Ltd
4181,I Need Play
4182,Playground Productions
4183,Beijing Happy Entertainment Technology
4184,Game Maker'S Toolkit
4185,"Applied Research Associates, Inc."
4186,D'Avekki Studios Ltd
4187,Edco Games
4188,Lovestoryproject
4189,Dimitri Lozovoy
4190,Brawsome
4191,Konnichiwa Games
4192,Yoba Games
4193,Killian M
4194,Danstarr13
4195,Ominous Entertainment
4196,Fc Maker
4197,Nuomigame游戏开发工作室
4198,Soma Games
4199,Attu Games
4200,"Games Operators, Modus Games"
4201,Junestrings
4202,Team Disaster
4203,岛叶游戏
4204,Kyoto Speak Llc
4205,Apex Studio
4206,Qwiboo Ltd
4207,"Howlingrain, 台灣響雨互娛, 響雨@Osaka"
4208,Regimental Chess Inc.
4209,Vintage Digital Revival
4210,"Chance6 Studios, Llc"
4211,Animyst Games
4212,Valkyrieinitiative
4213,Rym Games
4214,"Strange Scaffold, Frosty Pop"
4215,"Yakir Israel, Adventure4Life Studios"
4216,Og Games
4217,Springloaded
4218,"Chengdu Jiayihuyu Technology Co.,Lt"
4219,High Brazil Studio
4220,"Pixelsplit Simulations, Pixelsplit"
4221,Nonline Studios
4222,Hkgamesstudio
4223,Mc Games
4224,Raptor Lab
4225,Snow Girl
4226,Futuremark
4227,Fjrd Interactive
4228,Lorenzo Entertainment
4229,Submersivo Game Studio
4230,Taueon
4231,Two Brain Games
4232,Nikita Kaf Jam Publishing
4233,Tequibo
4234,"Pigdoggames,Llc"
4235,Shifeifan
4236,Zero-G-Racer
4237,The Working Parts
4238,Artless Games
4239,Digital Furnace Games
4240,Les Kalifas
4241,Microsoft Corporation
4242,Zeroworldwide
4243,Cotton Game
4244,Tricktale
4245,Salo
4246,Never Knows Best
4247,Jh12World
4248,Valorware
4249,Nonadecimal Creative
4250,Nutaku Publishing
4251,Li Yu Hong
4252,Portal Fantasy
4253,Bark Bark Games
4254,Leaning Tower Studio
4255,Rabotiagi Games
4256,99Games Online Pvt. Ltd.
4257,Stolen Couch Games
4258,Pixel Error
4259,Helemon
4260,Turbulon Interactive
4261,Out Of Time Interactive
4262,"Pm Studios, Inc., Logoi Games"
4263,Fatih Karaatli
4264,滑稽猫
4265,"Twin Sails Interactive, Days Of Wonder"
4266,Noxworld
4267,Prismatika
4268,Celeris
4269,Kiz Studios
4270,"Kivano, Kurki.Games"
4271,"Wired Productions, Gamirror Games"
4272,Hmmm Games
4273,Neon Green Pin Games
4274,Trispix Studio
4275,Boroborogame
4276,Frostkeep Studios
4277,Ranela Games
4278,Grasshopper Manufacture Inc.
4279,"Ultimate Games S.A., Art Games Studio S.A."
4280,Cottage Street Interactive
4281,Kultura Ex Machina
4282,Cresent
4283,Ao2Game
4284,Studio Wasp
4285,Stuffed Wombat
4286,Scolaro Games
4287,Exabsentia
4288,Renovate Software Ltd
4289,Viva Games
4290,Optizonion
4291,Tale Of Tales
4292,Batuhan Guner
4293,Colorgrave
4294,"Hainan Legendkey Network Technology Co., Ltd."
4295,Voxel Tycoon
4296,Socially Awkward Studio Ltd.
4297,St.Games同人游戏社团
4298,Paradox Arc
4299,Dingo Games
4300,Stoic Ent.
4301,Real Invented Studio
4302,"Devolver Digital, Big Fan Games"
4303,Space Onigiri Game Llc
4304,Yezhi
4305,Thenilusss
4306,Ccmc Corp.
4307,Cakewalk
4308,"Npc Entertainment, Cat Shine"
4309,A. Strazhev
4310,"The Arcade Crew, Maple Whispering Limited"
4311,Milo Games
4312,Laina Interactive
4313,Flying Interactive
4314,Alloystove
4315,Critical Depth
4316,Orbital Views
4317,"Bandai Namco Entertainment, United Independent Entertainment"
4318,Group Pug
4319,Poison The Inkwell
4320,Aurion Games
4321,Almighty Games
4322,White Paper Games
4323,Novak Studios
4324,Ternox
4325,W.R.K.S Games
4326,Whirligig
4327,Brandon Moore
4328,Coldwild Games
4329,Rainbow Games
4330,Papagaye
4331,"Terc, Inc."
4332,"Swearl, Llc"
4333,Ragnarok Aesthetic
4334,Hfh Crew
4335,"Nanjing Baiku Network Technology Co., Ltd"
4336,Eastshade Studios
4337,Speedtutor
4338,Brudingo Broductions
4339,"Mythwright, 4Divinity & Cube Game"
4340,Icesitruuna
4341,Star Garden Games
4342,City Connection
4343,"Studio Hatch Co., Ltd."
4344,"Baba Nura, Feodosiy"
4345,Fifth Column Games
4346,Frood Designs
4347,"Views Co., Ltd"
4348,Ace Maddox
4349,Aquiris Game Studio
4350,Neopopcorn Corp
4351,Mojotouch
4352,Stork Game
4353,"That Fish, That Other Fish"
4354,"072 Project, 072 News"
4355,Samobee Games
4356,Aftabi Games
4357,White Giant Rpg Studios
4358,"Prismatika, Indienova"
4359,Binary Fortress Software
4360,Broken Clock
4361,Guard Crush
4362,Pan Gangowski
4363,Cococucumber
4364,Appvator Interactive
4365,Phosphor Games Studio
4366,Usanik Std
4367,Phoenixfire Games
4368,Morning Person Games
4369,Sparks Games
4370,Benedikt Glemnitz
4371,Radicalsite Inc.
4372,Firesquid
4373,Kaleb Wassa
4374,Notgames
4375,A Crowd Of Monsters
4376,"Dreamwraith Arts, Brandon Mcquay"
4377,Gestalt Development Studio
4378,Evil Trout Inc.
4379,Longbow Games
4380,Andy Church
4381,Digital Life 数字生命
4382,Cadence Games
4383,Fobti Interactive
4384,Alexander Boiko
4385,Shovsoft
4386,Pixel Prototype
4387,Ice Code Games
4388,Phoenix Labs
4389,Aksawshin
4390,Frozenpepper S.R.L.
4391,四块二茶会
4392,Studio Maka
4393,Scarlet String Studios
4394,St Sinovar
4395,"Userjoy Technology Co.,Ltd."
4396,Tvr Games
4397,Ivr
4398,Tianmu Games
4399,Sassybot
4400,Angels And Demons
4401,Dreamgate
4402,Aa Mini Games Studio
4403,César Baudry
4404,Touz
4405,Gentleman Squid Studio
4406,Unbalance Corporation
4407,Studio Pond
4408,Smiiggyb
4409,Extrokold Games
4410,Creamcatgame
4411,Silver Eye Studios
4412,Erebus
4413,"二色幽紫蝶, 东游鉴"
4414,Cloaz Studio
4415,Bulba-Games
4416,Cybergrotex
4417,Newwestgames
4418,"Handygames, Thq Nordic"
4419,Charlie Brej
4420,Andrew Quist
4421,Yaw Studios
4422,Thugzilladev
4423,Unknown Studio
4424,Surefire.Games
4425,哐哐Team
4426,Techsmith Corporation
4427,Mt Worlds
4428,Awfully Nice Studios
4429,90S Studio
4430,Falling Saints
4431,Lr Studio
4432,New Dev
4433,Mino Entertainment Inc
4434,"Wavevr, Inc."
4435,Blagovest Penev
4436,"Manavoid Entertainment, Indie Asylum"
4437,16Air
4438,Upturn Games
4439,Marbenx
4440,Gameliner
4441,Readgraves
4442,"Stovetop, Llc"
4443,Flyhigh Works
4444,Entalto Publishing
4445,"General Interactive Co., Whispergames"
4446,Soul Assembly Ltd
4447,Reconnect Software
4448,Keinart Lobre
4449,Tutto Passa
4450,Ilzard
4451,Junkhive
4452,Econg
4453,Emberfish Games
4454,"Kajak Games, Kajaksi Game Collective"
4455,Last Day Of Work
4456,Umbra Evolution
4457,Triple Topping
4458,Morteshka
4459,Lightninggames
4460,Bhaptics Inc.
4461,The Munky
4462,John Szymanski
4463,"Gameparic, Games Incubator, Playway S.A."
4464,Ak Studio
4465,Mpr Art Hallucinations
4466,Yorkshirerifles
4467,Lucas Molina
4468,Innovation Dream
4469,Killerfish Games
4470,Okugi Sudio
4471,Freehold Games
4472,Kindly Beast
4473,Onebiggame
4474,Nimble Tools
4475,Artery Games
4476,Hitcle.Com
4477,Wbstudios Games
4478,Gp Games
4479,"Adventure Productions, Daring Touch"
4480,Henteko Doujin
4481,Rockodile
4482,Instead Community
4483,Isy
4484,Gua
4485,Alex Browne
4486,Sad Horse Studio
4487,Mendoka
4488,Felgc.Gamesdevelopment
4489,Sapphire Dragon Productions
4490,Moenovel
4491,Michaelarts
4492,New Star Games Ltd
4493,Steelehouse Vr Studios
4494,Game Troopers
4495,Ko_Op
4496,Ms Games Sp. Z O.O.
4497,Casen
4498,Zweites Deutsches Fernsehen – Anstalt Öffentlichen Rechts
4499,Com2Us Holdings
4500,Sheepchat Team
4501,Winterpixel Games
4502,Ratalaika Games S.L.
4503,Netdreams - Regob Eirl
4504,Ngelgames
4505,Small Town Studios
4506,Lucky Pause
4507,Kevin Zhang
4508,Sunsoft
4509,Julian Edison
4510,Feelthere
4511,Bucikpro
4512,Panzer Gaming Studios
4513,Art Games Studio S.A.
4514,Candyrocketstudio
4515,Mantisco
4516,Three Donkeys Llc
4517,"Hangzhou Xinlan Network Technology Co.,Ltd."
4518,白雨工作室
4519,Date Nighto
4520,Clouded Leopard Entertainment
4521,Gameclaw Studio
4522,Kerim Kumbasar
4523,Zoo Corporation
4524,Suiyi Player
4525,哈视奇科技
4526,On5
4527,Miyu.Works
4528,"Maximum Entertainment, Breakfirst Games"
4529,Studio Z 3D
4530,Captain Cool
4531,黑白牛游戏
4532,Raxasoft Games
4533,Velocious Technologies
4534,Y8.Com
4535,Cinic Games
4536,Monkey-With-A-Bomb
4537,Addictive 247 Games
4538,Roger Barton
4539,Studio Joh
4540,Inworld Ai
4541,Outer Heaven
4542,Regal Pigeon
4543,Manliestdev
4544,Peoleo Entertainment
4545,"Dangen Entertainment, Gamirror Games, Intragames"
4546,Vectorstorm Pty Ltd
4547,Kube Games
4548,Trickster Arts
4549,The Stranger
4550,24 Caret Games
4551,Gooncorp Inc.
4552,Seep
4553,Gexagonvr
4554,Altaire
4555,Phime Studio Llc
4556,Boom Games
4557,Berabor Limited
4558,Arachnid Games
4559,Igor Rykhlevskyi
4560,Korggent
4561,Graviteam
4562,Atomictorch Studio
4563,Primary Games
4564,Filip Zemljak
4565,Bootur Games
4566,September Games
4567,Joymasher
4568,G-Blood
4569,Digitaldream
4570,"L＆K Co., Ltd."
4571,Posa
4572,神族宝
4573,Wolfs Moon Studios
4574,Thomas Moon Kang
4575,Sonderland
4576,Oddfellows Software
4577,Fallenleaves
4578,Glumberland
4579,Scott Host
4580,"Happygames, Tora Creatives"
4581,"Bar Holographic Otaku, 东游鉴"
4582,Youzu Singapore Pte Ltd
4583,Angry Demon Studio
4584,Je Software
4585,Wyvern Werks
4586,Smilegate
4587,Astravelari Llc
4588,Yasric
4589,Dns Development
4590,Eldin Turulja
4591,Trumbus
4592,"Conor Petersen, Thunkspace, Llc"
4593,Affordable Cat
4594,Studeii.Us
4595,Mad Ram Software
4596,Onionmilk
4597,"Shape Shop, Outersloth"
4598,Toplitz
4599,"Neko Works, Fakku"
4600,Craneballs
4601,Strangely Interactive Ltd
4602,World 2 Studio
4603,Yamada
4604,Ag Soft
4605,Quantum Phoenix Studio
4606,"Sparky Studios, Sejong Univ. Pandoracube"
4607,Tower Games
4608,Jan Malitschek
4609,Manager Games S.A.
4610,Devcats
4611,Mad Mushroom
4612,Kinsei Games
4613,Aestronauts
4614,Zhang Yuan
4615,Pinal Agency
4616,Numinous Games
4617,Mythicowl
4618,Kuzmin Nikolay
4619,The Dairymen
4620,Ellie'S Lunchbox
4621,7Road
4622,Medungeon Ltd.
4623,Red Fox
4624,Dimitri Kipper
4625,Crazyprince
4626,Steganographia Games
4627,Eroge Japan
4628,Perilous Orbit
4629,Game Odyssey Limited
4630,Veelhoek Studios
4631,Cult Software
4632,Atooi
4633,Razzart Visual
4634,Realities.Io
4635,100 Stones Interactive
4636,Mr. Sam Atlas
4637,Emilios Manolidis
4638,Snowcastle Games
4639,Lemon Squeezy
4640,J6 Games
4641,Roman Uhlig
4642,Ekofi Gaming
4643,Darkling Room
4644,"Disney, Lucasarts"
4645,Darktree Game Studio
4646,Sillysoft Games
4647,Team Fortune
4648,Wkm-Studio
4649,Cameron Chester
4650,Taito Corp.
4651,Lunar Giant Studios
4652,Graceless Games
4653,Likevr
4654,Savage5609 Games
4655,Studio Biest
4656,Oates
4657,Legacy Games
