id_developer,developer
15537,"Smithsonian American Art Museum, Intel Corporation, Twofivesix, Valis Studios, Xrez Studios"
15538,Lolof
15539,Spaghetti Yeti Studios
15540,"Digital Cove Games, Mad Scientist Studios"
15541,Big Fat Cat Studio
15542,Jollyco
15543,Golden Epoch Media
15544,Mobiuscode
15545,Cortex Code
15546,Daniel Graves
15547,Oblix Llc
15548,Gillian Yue
15549,Gentlegear Games
15550,Kamingames
15551,June Studio
15552,Pixelplex
15553,"Dan Schumacher, Schubox Games"
15554,5Th Cell
15555,Mehmet Uluç Şahin
15556,The Pulse
15557,Warlock Arts
15558,"Aaron Wise, Vidas Salavejus"
15559,Classic Game Software
15560,Lol
15561,Porchman Games
15562,Brosslab
15563,Uğur Çeli̇k
15564,"Will Orr, Chris Orr"
15565,Joymoon Tech Ltd.
15566,Svero Forge
15567,As-Key
15568,"Charlie Behan, Raddy Peid"
15569,Yamiuchi Project
15570,Var Live International Ltd
15571,Hexwar Games Ltd
15572,Victoria Rafaelian
15573,Zut Games
15574,Synetic Gmbh
15575,Oneiric Entertainment Llc
15576,Metthink
15577,Andrew Jackson
15578,"Binary Charm, Daring Touch"
15579,Nielsdev
15580,"Vkev, Kither"
15581,Ivan Sukhanov
15582,Chessbase
15583,Sinergia Studios
15584,Gokiburigeemu
15585,Wip Studios
15586,Technocat Games
15587,Nekoromorph
15588,Peaksel D.O.O. Nis
15589,Funflashstudio
15590,Sogoal
15591,Life Jumb Dt
15592,Junction Games
15593,Kimeric Labs
15594,Fulby Technologies
15595,V.P. Team
15596,Vipagames
15597,Omegan'S Domain
15598,Gamemaker
15599,Fuming
15600,猕猴桃游戏
15601,Goldenevolution
15602,Shattered Moon Games
15603,Juhbee
15604,Cutlass Boardgames
15605,Sanya Laneev
15606,Edgestudios
15607,Xiangji Software Studio
15608,Pita Game
15609,Webfoot
15610,Thegamemill
15611,Neki4 Electronics
15612,Storm Wizard Studios
15613,Glitch Games Ltd
15614,Fungameco Ltd
15615,Element Tale
15616,Team Shuriken
15617,"Girls Make Games, Team Invenio"
15618,Philippe Pelchat
15619,Spilevoi Bogdan
15620,Savage Level
15621,Onni Interactive
15622,Duckbearlab
15623,Frederik Holst
15624,Turtle Cream
15625,Hero Studio
15626,Matt Glanville
15627,Zilby
15628,Fred Sauer
15629,Totally Normal Creature
15630,"Hexadrive Inc., D4 Enterprise Co., Ltd."
15631,Stefan Ortelbach
15632,Pin-Point
15633,Fabian Esteban
15634,Jaguar Land Rover Limited
15635,Mirball Games
15636,Dima Fyuriy
15637,Cyberdream
15638,Nkmr Appworks
15639,Steelkrill Studio
15640,Jack Lance
15641,Fogime
15642,Amhardcore
15643,Michael Seaholm
15644,"Masquarade, Nicholas St. Germain"
15645,Theoneo Games
15646,Groove Jones Llc
15647,El Demso
15648,Eon46
15649,Kbjgames
15650,Albin Bernhardsson
15651,Ravinia
15652,Astra Playroom
15653,Hexware Studio
15654,Inner Monkey
15655,Jonas Herfindal
15656,Gestmorph Games
15657,Tubby Turtle Studios
15658,Vreal Inc
15659,Light & Digital Technology
15660,Tesseract Interactive
15661,Swipe Claw Games
15662,"Project Angels Dev, Alienzproject"
15663,Only By Midnight Ltd.
15664,Future Proof
15665,The Octo Mind
15666,Radek Volf
15667,Say2Sun
15668,Bunny Berry
15669,Steve Welz
15670,Badbit Games
15671,Parisii
15672,Provodnik Games
15673,James Sun
15674,Xian'Yu
15675,"Jérôme Bodin, Cédric Ledoux, Joseph Herbelin"
15676,Traviteam Games
15677,Thedreik
15678,"Rocket Science Games, Jordan Freeman Group, Segasoft"
15679,Senile Team
15680,Azathorn Game Studio
15681,神心飘游堂
15682,Tikgames
15683,Moon Scape
15684,Kubat Software
15685,"The Acceleration Agency, Farcade"
15686,"Bananaking, 台灣香蕉王"
15687,"Diana Nuño, Isara Martinez"
15688,Pink Pad Productions
15689,Justin Jimmo
15690,Magic Tavern
15691,Albertus Prince Aexp
15692,Trinity Project
15693,土豆火锅
15694,Nostalgia
15695,乔元成
15696,Roman Kozhukhov
15697,Firevector
15698,Jfxgames
15699,Wr
15700,"Tunermaxx Media Gmbh, Muikkumedia Oy"
15701,Clément Salotti
15702,Drone Garden Studios
15703,Tracer Interactive
15704,Rd'S Gaming Studio
15705,"Student Team Of Korea Vocational College Of Information And Technology (Republic Of Korea), 한국It전문학교 학생팀"
15706,Scika
15707,Underlight
15708,Kofi-S
15709,"Sep Reds, Ageod"
15710,Robot Legs Games
15711,Lydgamestudio
15712,Kanipro Games
15713,Dev It With Cat
15714,Olivango
15715,Aza Game Studio
15716,赚大钱工作室
15717,Bernhard Potuzak
15718,幻想理戈游戏开发工作室
15719,Hyper Thetical Games
15720,Animas Games
15721,Tentcoding
15722,Starfield Gaming
15723,Maika Games
15724,Farom Studio
15725,Blue Sunset Games
15726,Soulven Games
15727,Softstar Technology(Beijing)Co.Ltd
15728,"Mojotouch, Red Sprite Studios"
15729,恒睿游戏
15730,Ccm
15731,Fasnep
15732,"Igame, Iyou"
15733,Behrmann Studios
15734,Indie Ninjas
15735,Octillion Entertainment
15736,Sixth Vowel
15737,上海愉游网络科技有限公司
15738,Mayoninja Games
15739,Vitruviusvr
15740,Misadventurous
15741,Sunrealm Studios
15742,Zerobit
15743,"Outerdawn, Lost Goblin"
15744,"Grove Street Games, E Mcneill"
15745,Snorillaka
15746,Mzone Studio
15747,Venturous
15748,Patrick Murrell
15749,Viktor Kovács
15750,Thecatamites / Tommy Tone / A. Degen
15751,Octopig
15752,Studio Pakira
15753,Stratton Studios
15754,Decumanus Games
15755,"Roger Kaffer, Sky Hawk Bressette"
15756,"Mighty Papaya, Esat"
15757,"Benedict Fritz, Greg Wohlwend, Joel Corelitz, David Laskey, Jenna Blazevich"
15758,Dincicode
15759,Studio Vyrsar Games
15760,Lunarex Games
15761,Gamedevmikey
15762,Ghost Productions
15763,"Bread Team, Victor Solodilov, Denis Novikov"
15764,Image Works
15765,Uniiao Game
15766,Madrails
15767,Tead
15768,Red Basket Games
15769,3Y3.Net
15770,Smiling Dragon Rpg Studios
15771,Daniel Schemann
15772,E-Funsoft  Games
15773,Shinu Real Arts
15774,Tasty Delicious Games
15775,Shokizm Interactive
15776,Noodle Games
15777,Donderbos Games
15778,Digital Berzerk
15779,Pixel Hero Games
15780,林檎树
15781,Morgana A.T.
15782,Teamcrew
15783,Oddbird
15784,Ultra Runaway Games
15785,掘墓人Zero
15786,Sensualharvest
15787,Raytrace Interactive
15788,Redlightsstudio
15789,Ave
15790,Shattered Journal Games
15791,Tchow
15792,Studio Teamshuriken
15793,"Exquisite Games, Biotae"
15794,What The Fantastic Games Group
15795,Bar Interactive
15796,Vlaarsan Studio
15797,Toblue
15798,Schickmair Games
15799,Prime8 International Limited
15800,Critical Miss Games
15801,Witte Studio
15802,"Valkeala Software, Tero Lunkka, Blackthug"
15803,"Cavylabs, Madcat Corp"
15804,为了共和开发团队
15805,Ruthenium Game Studio
15806,Stone Lantern Games
15807,"作場金属製作所 Sakuba Metal Works, Smokymonkeys"
15808,Akatsuki-Works
15809,Johan Hjärpe
15810,Tk Studio
15811,"Wolderado, Belaniax"
15812,Virtual Space Inc.
15813,Tarba Paul Cornel
15814,"Luckshot Shorts, Brieyh'Leai, Chris, Karley, Max, Nic, Tom"
15815,Mag
15816,Tony Wang
15817,Richard East
15818,Dev4Play
15819,Medievalnexus
15820,Lilugames
15821,Drepublic Labs Ltd
15822,Team B
15823,Zotnip
15824,Tesseract Games
15825,Hv
15826,Munted Finger
15827,Oleg Antipov
15828,Dot.Dear
15829,One Man Band Games
15830,Mellow Armadillo
15831,犟游社
15832,Odooh Games
15833,Dream Harvest
15834,Yuri Kissaten
15835,Dalton
15836,"Daniel Fuller, Cameron Beattie"
15837,"Finji, Kittehface Software"
15838,Maker製造機
15839,Dreamtree Studio Sdn. Bhd.
15840,Madant Games
15841,Timeslip Softworks
15842,"Area 35, Inc."
15843,Themiddlegray
15844,Art Of Adventures
15845,"Connor Sherlock, Cameron Kunzelman"
15846,奶貓
15847,Wasper Games
15848,Impiresoft
15849,"Alex Suber, Nate Turley, Mark Fingerhut"
15850,Siderift
15851,"Golden Goblins, Rainbow Arts"
15852,Etherlight
15853,Студия Ф
15854,Assult
15855,Sisusieni
15856,"Wide Right Interactive, Mark Zorn"
15857,Sesisoft
15858,"Dimitri Kozma, Orbe Filmes"
15859,Königsborgs
15860,Craft Game Studio
15861,Romain Bourbon
15862,Gonzovr
15863,House Of Secrets
15864,Steel Thunder
15865,Ddd Wares
15866,Stay Small Studios
15867,Axel Studio
15868,Palfrey Games
15869,226Gamestudio
15870,Bulbideas
15871,Shawn Perolis
15872,Team Soletude
15873,Mohamamd Ali
15874,"Play, Silden"
15875,"The Unconditional Love Of 400,000 Little Birds"
15876,Tsukki'S Tea Party
15877,Visper Games
15878,Roll Mops Interactive
15879,Gamesoft Studios
15880,Arrible
15881,7Gizmo Ltd
15882,Demimonde
15883,酷呐网络科技
15884,Rob Moore
15885,Moonloop Games
15886,Wsg Entertainment
15887,4Tins Studios
15888,Devon
15889,Lightea Fish Studio
15890,Flying Color Bear
15891,"Denny Truong, Andy Schneider"
15892,Saluie Studios Llc
15893,るび様崇める会
15894,Massive Galaxy Studios
15895,Out Of The Box Games Ug
15896,"Koukoustudios, Faber Interactive"
15897,Blusped
15898,Robbie And James Games
15899,全能侦探社
15900,Sylvie Sweet
15901,Esturia Games
15902,Nuclear Caveman
15903,Endrew
15904,Rockmaker Team
15905,Pixel Lantern
15906,Cygnus Entertainment
15907,With The Love Studios
15908,Iconoclast Operations
15909,Betaking Studios
15910,Baltoro Games
15911,Cosmicnobab Games
15912,Ultimate Studio
15913,Jimjams Games
15914,Tiki'S Lab
15915,Ooblies
15916,Lexip Games
15917,Jaydan Lunt
15918,Lussels
15919,Apphic Games
15920,Ex Compute
15921,"Calvin Williams, Player J"
15922,Tanukihouse
15923,Jeff Trier
15924,Tony Mckormack
15925,Blackthornprod
15926,Software Geezers
15927,Tomas Daugela
15928,Cat Nigiri
15929,"Corey Martin, Teo Zamudio"
15930,Grumpy Guppy Games
15931,Madcow S.R.L.
15932,Silver Cat Studios
15933,"Kirakira Monstars, Whitepowder"
15934,Team Rez
15935,Prof. Scherer
15936,"Hade Games, Starsystemstudios"
15937,2 Players
15938,Evil Goose Games
15939,Seventeen Horns
15940,Levienze Games
15941,Ape Man Robot
15942,Neoretro Realms Interactive Llc
15943,Rejet
15944,Vellichor Games
15945,Rhema Press
15946,"Deathbulge, Five Houses Llc"
15947,おこめたべたべず
15948,Crossred
15949,"Necrosoft Games, Mystic Systems"
15950,Carsten Hölscher
15951,Inga
15952,Wunarg
15953,Mechanical Brain
15954,Eerie Bear Games
15955,"Raphael, Elo, Chui"
15956,Chris
15957,Panache Studios
15958,David Bryant
15959,"Evan ""Solidplasma"" Peiperl, Tyler R. Gonelli, Pamela Pizarro-Ruiz, Spencer Everhart, Dan Vicarel"
15960,Rgb Srl
15961,"Wolfzq, 鬼畜3G"
15962,Mechadonk Media
15963,"Seen In A Dream, Klura Design"
15964,Przemysław Hadała
15965,A:Troy
15966,"United Digital Group Gmbh, Nerdindustries Gmbh"
15967,Bonadies
15968,Daniel Mercier
15969,Rogerty
15970,"Jasper Oprel, Indiana-Jonas"
15971,Sps
15972,Flaming Firefly
15973,Fullset Gaming
15974,Efnsoft
15975,Rock Interactive
15976,Arcforged
15977,Fairypeople
15978,"Calvin Maccaull, Tiernan Brazil"
15979,Noah King
15980,"Jackson Wood, Lewis Spalato"
15981,Julian Henley
15982,The Rat Zone
15983,Onhit Developments
15984,Starmatrix Labs
15985,The Three Windmills
15986,Nikutreat
15987,Wax Lyrical Games
15988,Solarlance
15989,Bono Games
15990,Priory Games
15991,麻辣工作室 Spicy Games
15992,Sinkhole Studio
15993,Next Level Entertainment
15994,箱社
15995,Triority Interactive Novels
15996,Forelone
15997,Pantrakx
15998,Unpronounceable Studios
15999,"Fareedbhagwansingh, Edgestudios"
16000,"Kelkafa Studios, Cardboard Sword Limited, Jet Stone Studios"
16001,Matt2
16002,Miradil
16003,Thatmadprogrammer
16004,Eerie Games
16005,Orbiting Disco
16006,Hammerspace Games
16007,"Acoustica, Inc."
16008,Greengasgames
16009,Gentleman Rat Studios
16010,"Crackedghostgames, Raster_Entertainment"
16011,Mind Leak
16012,Power Surge Studios
16013,"Madit Entertainment, Daring Touch"
16014,Your Gg Project
16015,Oakley Blade Games
16016,Liqut
16017,Orube Game Studio
16018,Prismmedia
16019,Growfall Games
16020,Red Star Games
16021,Bad Panda Games
16022,Nboys
16023,Raconteur Games
16024,Phijkchugames
16025,"Bronxtaco Games, Slicemouth Studios"
16026,Luuk Van Eck
16027,Mega Game Studios
16028,Renkon
16029,"Dusklight Co., Ltd."
16030,Helyees
16031,"Softstar Technology (Shanghai) Co., Ltd."
16032,"Nipobox, Fraimone"
16033,Maru Vr
16034,Adham Jaber
16035,Gentlemen Studio
16036,Elknight
16037,Parabox
16038,Vis Interactive
16039,Forepawsoft
16040,Dr. Cyril Splutterworth
16041,Sgstudio Games
16042,老猫数字 Oldcat Digital
16043,Xudawang
16044,东方祈华梦制作组
16045,Ilusis Interactive Graphics
16046,Double Dash Studios
16047,Ant Workshop Ltd
16048,Likegames
16049,Orbcreation
16050,Cryhades
16051,Logeiv
16052,Daihua.K
16053,Obscure Tales
16054,Interactive Wave Studios
16055,Crank Goblin
16056,"Sf Studios, Shen Feng"
16057,Jamesika
16058,Cookie Games Club
16059,Peпtacle
16060,K. N. Factory
16061,Kaleidogames
16062,"Scott Grambo, Ross Grambo"
16063,Soyadaizu
16064,Chameleon Games
16065,H-Production
16066,Pinel Games
16067,Yvelrevo
16068,Waifumada Games
16069,Wathitdew Record
16070,Plug
16071,Lazy Ram
16072,Orbis Studio
16073,Papertiger Studio
16074,Brucegalaxy
16075,Casual Brothers Ltd.
16076,Loohhoo
16077,"Mi-Clos Studio, Goblinz"
16078,Simpleplan
16079,Mojo Bones
16080,National Film Board Of Canada
16081,Sergiopoverony
16082,D4Rkst0Rm Studios
16083,Barspin Studios
16084,No Scope Studios
16085,Mark Luttrell
16086,Torchlight Games
16087,Smellymoo
16088,"Adisoft Gaming Co.,Ltd."
16089,Conifer Games
16090,Smoothbrain Industries
16091,Cornmeal
16092,Ndreams / Near Light
16093,Efunsoft Games
16094,Kuro Irodoru Yomiji
16095,Vm Games
16096,Yobowargames
16097,Triple Eh? Ltd
16098,Big Blaze Games
16099,Tealdev
16100,Shinjo Games
16101,Praenaris
16102,Pixoala
16103,独立摇滚
16104,Large Visible Machine
16105,Drahcir
16106,Spike Studio
16107,Domini Games
16108,Kitsune Games
16109,"Battle Geek Plus, L.L.C."
16110,Mark Fassett
16111,Ace Velazquez
16112,Hejiu
16113,Eternal Studio
16114,Mk Creations
16115,Bourbontank
16116,Dmt
16117,Tylerist.Es
16118,Bluesky
16119,"Jochen Heizmann, Emmanuel Henné, Intermediaware"
16120,"Bo3B Johnson, Markus Gündert"
16121,Ancient Games
16122,"Lub Blub, International Headquarters"
16123,Pureworks Japan 株式会社
16124,"Titanite Novels, Titanite Games S.A."
16125,Memahertz
16126,Irodori
16127,Adaptive Realms
16128,Rare Camel Studios
16129,"Orbital Speed Studio Co.,Ltd."
16130,Netdragon
16131,Atelier Mimina
16132,Huki Damari
16133,Bbr
16134,Mr.Lordy
16135,"Space Fractal, Templetiger"
16136,Klastor Games
16137,Niema Moshiri
16138,Status Void Interactive
16139,Cache Of Bones
16140,Developer
16141,Cat Society
16142,离忧先生
16143,Bearwaves
16144,Tundra Games Ltd
16145,Mousou Endemic
16146,Elzai Games
16147,Chx125Ck
16148,Campincarlstudios
16149,Boomzap Entertainment
16150,Dgs
16151,Khor Chin Heong
16152,オートリ電子
16153,Pixel Harmony Studio
16154,Luan Prates De Souza
16155,Recnil
16156,Gurcan Games
16157,Steelysam
16158,Blackrose Arts
16159,Long Nguyen
16160,"Quadrivo Software, Llc"
16161,Tly
16162,Rionix
16163,Tawstudio Entertainment
16164,Jaffajam
16165,Marius Popa
16166,Xtase Studios
16167,Arcade Distillery
16168,William Weinberger
16169,Alex Carpenter
16170,"Christopher Entzenberg, Rémi Fusade, Matej 'Retro' Jan, Tobias Joppen, Mari-Anna Lepasson, Badgerindiedev"
16171,Rav3 Interactive
16172,A Bonfire Of Souls
16173,"Vaka Game Magazine, Harumurasaki"
16174,Ben Simms
16175,Creepy Crew
16176,Pavel Kutejnikov
16177,筠悦游戏
16178,Steel Symphony Development Team
16179,Volha
16180,Boncho Games
16181,Gateway
16182,"Michael Porter, Aaron Smith, Andrew Thomas"
16183,境界游戏股份有限公司
16184,Round Toast Studios
16185,迟到的南雨亭
16186,"Anderson Magalhães, João Murackami"
16187,Mework
16188,Duck Duck Zeus
16189,Igor Galochkin
16190,Phoebus76
16191,Thomas Van Den Berge
16192,Bustation
16193,Codingape Games
16194,Gil Lawson
16195,Soedesco
16196,Lemorion_1224
16197,Banjihagames
16198,Juanwuwu Games
16199,Lovebird Game Studios
16200,Squid Related Games
16201,Phobetor
16202,Theshelfman
16203,"Futuregamestudio, Ongmaker"
16204,Mauve Gaming
16205,"Kodansha, Polygon Pictures Inc., Lantis"
16206,Nimos Games
16207,Hole In The Sleeve Game Studios
16208,Joseph English
16209,Kraftix Games
16210,The Flow Studio
16211,Onaemo Studio
16212,룰루랄라
16213,"Young Horses: Free Range, Young Horses"
16214,Interactive Wave Studio
16215,Craigz
16216,Kucki
16217,Chronic Vagrant
16218,Business Mouse Studios
16219,Hooligans Entertainment
16220,Kinemotik Studios
16221,"Yasmany Roman, Miguel Roman"
16222,Dystopia Interactive
16223,Lonestone Studio
16224,Headway Games
16225,"Skipmore, Esquadra,Inc."
16226,Sokolov Yaroslav Vladimirovich
16227,Fennec Game Studio
16228,"Cameron Ladjevardi, David Elliot"
16229,Cyberviolence
16230,Derek Eduardo Gonçalves
16231,Jake M
16232,Hucang Studio
16233,Day Art'S Games
16234,Guy Godin
16235,Cube Factory
16236,Point Blank Games
16237,{Uni}
16238,雨天工作室
16239,Antique Gear Games
16240,"Atomik Games, Charlie Pelaez"
16241,Quadratron Games
16242,"Return To Adventure Mountain, Llc"
16243,Dragoon Entertainment Ltd.
16244,Final Offer
16245,Sketchynonsense
16246,Hex Keep
16247,"Michael Bertram, Christoph Vogel, Hsd-Mirevi"
16248,Rakun
16249,Jeremy Couillard
16250,Phthalogold
16251,Staristudios
16252,Punchbutton Studios
16253,Moonshine Games
16254,Graphic Line Games
16255,Paleozoic
16256,Gridsky Studios
16257,Djokagames
16258,The Taco Heaven
16259,Atom Void
16260,Games++
16261,Moshe Linke
16262,Liquid
16263,Mocove Studio
16264,Pureportal
16265,Exaheva
16266,Moka
16267,Electric Rune
16268,Rick Noiman
16269,Hope
16270,2Ev1L
16271,The Game Species
16272,Leonid Bazhanov
16273,Poisson Rouge Interactica Ltd
16274,Goose Ladder Games
16275,Alix
16276,"Stupidi Pixel, Tiny Pixel"
16277,Massive Crystal Studios
16278,Octopi Is Not A Word
16279,La Compagnie Des Projets Secondaires
16280,Steefmakesgames
16281,Raba Games
16282,Voxowl Inc
16283,Xexai
16284,Little Black Book Entertainment
16285,Timothy Findling
16286,Labase Entertainment
16287,The Indie Forge
16288,Infinity Score Games
16289,Henry/Ming-Xian Huang
16290,Shk Interactive
16291,"Netherware Ent., Don Aitor"
16292,Longplay Games
16293,Phaser Cat Games Llc
16294,"Tradosoft, Michiel Pater"
16295,Jiyutorisei
16296,Team Mariupolis
16297,Thunderbox Entertainment
16298,"Kaitlyn Kitty, Necrocatic Games"
16299,Kaykay工作室
16300,Indielight Incubator
16301,Lineartbabe
16302,Mounpeak Games
16303,Kodama Catarina Design
16304,Cellar Vault Games
16305,"Beamz Interactive, Inc."
16306,Tian Nya
16307,Petoons Studio
16308,Pierre Nury
16309,"Blood Eater Games, Immortal Hand Studios"
16310,Sibcat Team
16311,Sylvie
16312,Guns&Roses Studio
16313,3 Minute Games
16314,Adaptive Game
16315,Laplace
16316,Blinkmoon Games
16317,Cks Tactical
16318,Supernova Games
16319,"Blum Entertainment, Strategy Labs"
16320,Wertex Games
16321,Beaglegames
16322,Patria Games®
16323,"Acquire Corp., Wss Playground"
16324,Suh
16325,Lufthamn
16326,Prime Bit Games Sa
16327,Nicholas O'Brien
16328,Molter
16329,Zero Sun Games
16330,株式会社デスクワークス
16331,Space Raccoon Game Studio
16332,Nano Games
16333,Toydium
16334,Kubrick
16335,Lionant
16336,Unicore Games Studio
16337,Lathon Gaming
16338,"Keybol, Iskander Aminov"
16339,"Your_Mom'S_Hp, Ravenjm"
16340,"Mammossix Co., Ltd."
16341,"Tero Lunkka, Jacob Clevenger"
16342,Victim Cache
16343,Thoughtshelter Games
16344,Jordan Rott
16345,Maker Interactive
16346,Wonderful Tree Studio
16347,Kochkin Dmitry
16348,Playfirst
16349,1Bgame
16350,Dan Young
16351,Joshua Cutting
16352,彩虹工坊
16353,Parallas
16354,Skull Box Games
16355,Mv Games
16356,"L＆K Co., Ltd"
16357,White Powder
16358,Cashcowgames
16359,"Javier Federico Goldschmidt, Matias Juvé, Tomas Peters"
16360,Lc85
16361,"Jorge Lima, Alexandre Fontoura"
16362,Starmyth
16363,"Ubisoft Da Nang, Ubisoft Montpellier"
16364,2024-Ngame
16365,Kuju
16366,Good Day Studio
16367,Av Media Lab
16368,Floor Chicken
16369,Frogshark
16370,Cyber752
16371,"Eyeguys, Lorenzo Redaelli"
16372,L3L
16373,Black River Studios
16374,Animallica Games Studio
16375,"Mitzi Games, Alex Nicola"
16376,Nekokujiralab
16377,"Duang! Games, Llc"
16378,Fuzzylogicgames
16379,Oscar Brittain
16380,Truethought
16381,_Trackc Studios
16382,丹橘游戏
16383,"Ignition M, Clover Lab.,Inc."
16384,Free08Games
16385,"快樂怪物, 紳士吉娃, Maker製造機"
16386,Grey Wolf Entertainment
16387,Falling Ninja Productions
16388,Okami Studio
16389,Pretty Bad Studios
16390,"Lu Jiawei, Frosti  Aestech"
16391,Pix Arts
16392,One Up Plus
16393,Twoody Productions
16394,Stefan Pulfer
16395,Yondray
16396,趣品堂(Hardcore Studio)
16397,Evrim.Zone
16398,多巴胺军火商
16399,Ignis Sanat
16400,Beşinci Kural A.Ş.
16401,Atgames
16402,Kfriske Studios
16403,Tiny Bull Studios
16404,Light Game
16405,Micro Wars
